"vcIDProd";"vcCodigoBarras";"vcPLU";"vcTipoProducto";"intIdUnidMed";"intIDMarca";"vcDescProd";"vcNombCorto";"dteFecUltCompra";"dteFecUltVenta";"dteFechAlta";"vcOperacion";"dteFechaOperacion"
"041594206270        ";"041594206270";"";"1.1.13.4";"3";"8";"Vaso DART 15pz un litro";"";"2018-01-28 16:04:29";"2018-04-04 10:24:25";"2012-05-25 10:30:03";"C";"2018-04-04 10:24:25"
"041594206607        112";"041594206607";"112";"1.1.13.4";"3";"8";"Vaso DART 10onz -112-           -112-";"";"2018-03-14 15:50:35";"2018-04-08 20:49:42";"2012-09-19 15:18:10";"C";"2018-04-08 20:49:42"
"041789001864        ";"041789001864";"";"1.1.3.4";"2";"803";"Maruchan Camaron Habanero 64g";"";"2018-04-01 15:27:27";"2018-04-08 19:23:48";"2012-05-25 10:30:03";"C";"2018-04-08 19:23:48"
"041789001918        ";"041789001918";"";"1.1.3.4";"2";"803";"Maruchan Pollo 64g";"";"2018-03-26 20:02:50";"2018-04-07 20:04:57";"2012-05-25 10:30:03";"C";"2018-04-07 20:04:57"
"041789001925        ";"041789001925";"";"1.1.3.4";"2";"803";"Maruchan Carne Res 64g";"";"2018-03-26 20:02:50";"2018-04-07 18:00:48";"2012-05-25 10:30:03";"C";"2018-04-07 18:00:48"
"041789001956        ";"041789001956";"";"1.1.3.4";"2";"803";"Maruchan Camaron 64g";"";"2018-03-18 21:11:01";"2018-04-07 20:04:57";"2012-05-25 10:30:03";"C";"2018-04-07 20:04:57"
"041789001987        ";"041789001987";"";"1.1.3.4";"2";"803";"Maruchan Camaron Piquin 64g";"";"2018-04-01 15:27:27";"2018-04-03 20:27:28";"2012-05-25 10:30:03";"C";"2018-04-03 20:27:28"
"070847003656        ";"070847003656";"";"1.1.18.9";"2";"647";"Monster Verde473ml";"";"2018-03-28 16:52:03";"2018-04-03 11:06:11";"2012-09-22 17:36:18";"C";"2018-04-03 11:06:11"
"073390007935        ";"073390007935";"";"1.19.2";"2";"1139";"Xtremes mora azul 57g";"";"2018-01-16 13:52:06";"2018-02-21 16:04:45";"2016-06-23 13:51:46";"C";"2018-02-21 16:04:45"
"073390018382        ";"073390018382";"";"1.19.4";"2";"1";"Xtremes fruits 57g";"";"2018-04-03 14:08:40";"2018-04-07 14:57:21";"2014-08-26 19:40:13";"C";"2018-04-07 14:57:21"
"07432354            ";"07432354";"";"1.19.2";"2";"549";"Bubulubu Ricolino 35g";"";"2018-01-09 10:30:29";"2018-04-05 22:06:05";"2012-05-25 10:30:03";"C";"2018-04-05 22:06:05"
"076397007106        ";"076397007106";"";"1.1.6.11";"1";"1";"Pure de tomate 350g la costeña";"";"2017-11-03 13:07:32";"2018-01-07 20:10:53";"2012-09-22 22:01:56";"C";"2018-01-07 20:10:53"
"076397007502        ";"076397007502";"";"1.999";"1";"1";"Doña chonita caldillo tomate verde 350g";"";"2017-09-23 17:00:58";"2018-03-29 09:38:50";"2015-11-21 01:07:13";"C";"2018-03-29 09:38:50"
"076397007601        ";"076397007601";"";"1.999";"1";"1";"adobo doña chonita ";"";"2017-09-23 17:00:58";"2018-03-30 13:25:02";"2012-09-19 20:40:11";"C";"2018-03-30 13:25:02"
"076397007908        ";"076397007908";"";"1.1.6.11";"2";"304";"Doña chonita pasilla 350g";"";"2017-09-23 17:00:58";"2018-02-27 16:46:01";"2014-11-26 16:24:07";"C";"2018-02-27 16:46:01"
"082184038338        ";"082184038338";"";"1.999";"1";"1";"Jack Daniel's Ginger Ale 355ml";"";"2018-02-23 16:57:49";"2018-03-31 15:45:44";"2012-10-12 17:17:59";"C";"2018-03-31 15:45:44"
"082184038376        ";"082184038376";"";"1.10.16";"2";"620";"Jack Daniels Cola";"";"2017-06-18 08:46:04";"2018-03-27 20:48:49";"2017-04-17 20:36:19";"C";"2018-03-27 20:48:49"
"089826001415        ";"089826001415";"";"1.15.1";"10";"216";"TECATE Rojo 16oz";"";"2018-03-29 17:52:44";"2018-04-08 13:54:59";"2012-05-25 10:30:03";"C";"2018-04-08 13:54:59"
"097339000030        ";"097339000030";"";"1.1.6.4";"9";"1147";"Valentina amarilla1L";"";"2018-04-08 14:01:59";"2018-04-07 20:06:07";"2012-05-25 10:30:03";"C";"2018-04-08 15:05:01"
"097339000047        ";"097339000047";"";"1.1.6.4";"2";"1147";"valentina negro 1 L";"";"2018-04-06 20:13:24";"2018-03-22 14:54:02";"2012-09-22 21:58:49";"C";"2018-04-06 20:54:00"
"097339000054        ";"097339000054";"";"1.1.6.5";"11";"1147";"Valentina amarilla370m salsa";"";"2018-03-23 14:46:59";"2018-04-08 11:00:36";"2012-05-25 10:30:03";"C";"2018-04-08 11:00:36"
"097339000061        ";"097339000061";"";"1.1.6.4";"1";"1";"Valentina negra 370ml";"";"2018-04-06 20:13:24";"2018-04-03 11:02:24";"2012-09-21 18:05:01";"C";"2018-04-06 20:53:59"
"606110024006        ";"606110024006";"";"1.1.18.14";"2";"917";"Red Cola 355ml";"";"2018-03-29 15:19:04";"2018-04-08 20:00:52";"2017-09-25 21:39:49";"C";"2018-04-08 20:00:52"
"613008738808        ";"613008738808";"";"1.999";"1";"1";"Arizona Mango 680ml";"";"2018-03-27 13:12:23";"2018-04-04 15:22:35";"2014-03-26 23:36:55";"C";"2018-04-04 15:22:35"
"613008738822        ";"613008738822";"";"1.1.18.8";"2";"1";"Arizona kiwi fresa 680ml";"";"2018-03-27 13:12:23";"2018-04-08 20:19:15";"2014-03-08 00:31:23";"C";"2018-04-08 20:19:15"
"613008738846        ";"613008738846";"";"1.1.18.8";"2";"1";"Arizona sandia680ml";"";"2018-03-27 13:12:23";"2018-04-08 13:09:35";"2014-03-08 00:30:16";"C";"2018-04-08 13:09:35"
"613008738860        ";"613008738860";"";"1.1.18.8";"2";"647";"Arizona Ponche de frutas 680ml";"";"2017-08-01 15:05:10";"2018-04-06 14:59:04";"2015-05-22 19:06:00";"C";"2018-04-06 14:59:04"
"616216602879        ";"616216602879";"";"1.1.13.4";"3";"1";"vaso bosscup n8";"";"2018-03-04 15:30:58";"2018-03-23 13:16:32";"2014-03-18 00:27:19";"C";"2018-03-23 13:16:32"
"633148100013        ";"633148100013";"";"1.1.10.10";"8";"451";"Salsa en Polvo Tajin 150g";"";"2018-03-10 16:39:07";"2018-04-06 19:05:58";"2012-05-25 10:30:03";"C";"2018-04-06 19:05:58"
"633148211139        ";"633148211139";"";"1.1.10.10";"5";"451";"Tajín en Polvo sobre 5.6g";"";;"2018-04-01 19:45:56";"2012-05-25 10:30:03";"C";"2018-04-01 19:45:56"
"633148233162        ";"633148233162";"";"1.19.9";"2";"1";"Paletas pop mango/tajin 18g";"";"2017-10-23 14:12:34";"2018-01-28 18:38:12";"2017-10-23 14:09:18";"C";"2018-01-28 18:38:12"
"633148233179        ";"633148233179";"";"1.19.9";"2";"1";"Paleta pop chamoy/tajin 18g";"";"2017-10-23 14:12:34";"2018-03-29 11:58:59";"2017-10-23 13:50:03";"C";"2018-03-29 11:58:59"
"643795541244        ";"643795541244";"";"1.1.19.3";"2";"1447";"Totis donitas sal-limon 50g";"";"2018-03-10 09:17:43";"2018-03-27 19:27:04";"2018-03-10 09:20:38";"C";"2018-03-27 19:27:04"
"658480001958        ";"658480001958";"";"1.999";"1";"1";" salmas galletad 90g";"";"2018-01-04 16:27:29";"2018-02-05 18:20:54";"2014-10-19 13:19:23";"C";"2018-02-05 18:20:54"
"6910021007206       ";"6910021007206";"";"1.1.21.2";"2";"256";"Cepillo Dental Colgate Premier Ultra";"";"2018-01-27 16:12:00";"2018-04-03 12:47:22";"2012-05-25 10:30:03";"C";"2018-04-03 12:47:22"
"706460000658        ";"706460000658";"";"1.1.23.2";"5";"1288";"WHISKAS POLLO 85g";"";"2018-04-01 15:27:27";"2018-04-02 19:29:03";"2012-05-25 10:30:03";"C";"2018-04-02 19:29:03"
"706460000740        ";"706460000740";"";"1.1.23.2";"5";"1288";"Whiskas Parrillada Mixta 85g";"";"2018-04-01 15:27:27";"2018-04-07 14:09:11";"2012-05-25 10:30:03";"C";"2018-04-07 14:09:11"
"706460012354        33";"706460012354";"33";"1.1.23.3";"14";"430";"Pedigre Cach  BUL-33-";"";"2018-01-09 15:28:25";"2018-04-08 20:39:33";"2012-05-25 10:30:03";"C";"2018-04-08 20:39:33"
"706460012729        34";"706460012729";"34";"1.1.23.2";"14";"1288";"Whiskas BULTO -34-";"";"2018-03-20 21:05:39";"2018-04-08 10:12:21";"2012-05-25 10:30:03";"C";"2018-04-08 10:12:21"
"706460013337        30";"706460013337";"30";"1.1.23.3";"14";"1135";"Pall Adulto bult  -30-";"";"2018-03-25 13:24:14";"2018-04-04 21:29:18";"2012-09-25 18:15:22";"C";"2018-04-04 21:29:18"
"706460023879        32";"706460023879";"32";"1.1.23.3";"14";"430";"Pedigre Adul BULT-32-";"";"2018-04-01 15:27:27";"2018-04-07 16:38:36";"2012-09-25 18:19:37";"C";"2018-04-07 16:38:36"
"706460249231        ";"706460249231";"";"1.1.23.3";"1";"1";"pedigre adulto pollo100gr";"";"2018-02-20 14:00:10";"2018-04-01 15:21:39";"2014-07-28 23:16:55";"C";"2018-04-01 15:21:39"
"706460249279        ";"706460249279";"";"1.999";"1";"1";"Adulto res";"";"2018-04-02 14:54:00";"2018-04-06 20:22:22";"2014-05-31 22:39:42";"C";"2018-04-06 20:22:22"
"706460249286        ";"706460249286";"";"1.999";"1";"1";"Razas pequeñas pollo";"";"2017-12-22 15:33:52";"2018-01-03 20:07:22";"2014-05-31 22:36:27";"C";"2018-01-03 20:07:22"
"706460249361        ";"706460249361";"";"1.1.23.3";"1";"1";"cachorro pollo";"";"2018-02-20 14:00:10";"2018-04-08 14:52:51";"2014-05-31 22:38:32";"C";"2018-04-08 14:52:51"
"706460249484        ";"706460249484";"";"1.1.23.3";"2";"1";"Pedigree razas pequeñas res";"";"2018-03-18 21:11:01";"2018-03-31 16:06:01";"2014-04-01 00:14:54";"C";"2018-03-31 16:06:01"
"719886120008        ";"719886120008";"";"1.999";"1";"1";"crayon mango";"";"2018-04-08 20:42:45";"2018-04-06 18:05:58";"2012-10-06 19:28:49";"C";"2018-04-08 21:18:40"
"719886120022        ";"719886120022";"";"1.999";"1";"1";"crayon fresa";"";"2018-04-08 20:42:45";"2018-04-08 18:15:40";"2012-09-30 20:29:28";"C";"2018-04-08 21:18:39"
"719886120046        ";"719886120046";"";"1.999";"1";"1";"crayon uva";"";"2018-01-10 15:20:26";"2018-02-18 15:47:07";"2012-10-16 20:10:19";"C";"2018-02-18 15:47:07"
"719886120060        ";"719886120060";"";"1.999";"1";"1";"Crayon manzana verde";"";"2018-03-19 21:23:19";"2018-04-07 12:43:58";"2012-09-21 20:54:55";"C";"2018-04-07 12:43:58"
"721059712750        ";"721059712750";"";"1.10.16";"2";"1";"SKYY COSMO ARANDANO";"";"2017-12-18 16:38:19";"2018-03-29 21:11:32";"2016-02-13 17:28:38";"C";"2018-03-29 21:11:32"
"724869100106        ";"724869100106";"";"1.19.11";"6";"811";"Mazapan de la Rosa 30pz";"";"2018-02-26 15:25:46";"2018-04-06 18:24:03";"2012-05-25 10:30:03";"C";"2018-04-06 18:24:03"
"725181009016        ";"725181009016";"";"1.19.10";"2";"429";"Gusano Tamarindo 38g";"";"2017-10-04 11:44:26";"2018-03-17 20:34:47";"2012-05-25 10:30:03";"C";"2018-03-17 20:34:47"
"725181035015        ";"725181035015";"";"1.19.10";"2";"429";"Gusano Chamoy 38g";"";"2017-06-18 10:19:54";"2018-02-18 11:24:48";"2012-05-25 10:30:03";"C";"2018-02-18 11:24:48"
"725181105015        ";"725181105015";"";"1.19.10";"3";"431";"SKWINKLES CLASICOS STICKEARTE 19.5g";"";"2017-10-27 11:34:26";"2018-02-10 12:01:54";"2012-05-25 10:30:03";"C";"2018-02-10 12:01:54"
"725181207016        ";"725181207016";"";"1.19.4";"4";"429";"Skwinkles Rellenos Piña+Tamarindo 33g";"";"2018-03-04 14:01:24";"2018-04-08 21:04:56";"2012-05-25 10:30:03";"C";"2018-04-08 21:04:56"
"725181249016        ";"725181249016";"";"1.19.4";"4";"429";"Skwinkles Salsagheti Sandía+Tamar. 24g";"";"2018-03-04 14:01:24";"2018-04-05 18:33:08";"2012-05-25 10:30:03";"C";"2018-04-05 18:33:08"
"725181389019        ";"725181389019";"";"1.19.10";"2";"429";"Bomvaso Enchilado+Chicle Bola 30g";"";"2018-04-08 20:42:45";"2018-04-06 19:20:11";"2012-05-25 10:30:03";"C";"2018-04-08 21:18:40"
"730399007501        ";"730399007501";"";"1.1.19.1";"4";"271";"Prispas Francesa Boka2- 50g";"";"2018-03-30 18:10:51";"2018-04-06 20:28:11";"2012-05-25 10:30:03";"C";"2018-04-06 20:28:11"
"730399007549        ";"730399007549";"";"1.1.19.1";"4";"1434";"Prispas Francesa BK2-115g";"";"2018-03-30 18:10:51";"2018-04-08 18:18:51";"2012-05-25 10:30:03";"C";"2018-04-08 18:18:51"
"730399012796        ";"730399012796";"";"1.1.19.1";"4";"1434";"Prispas Habaneras Boka2-50g";"";"2018-03-30 18:10:51";"2018-04-08 12:31:29";"2012-05-25 10:30:03";"C";"2018-04-08 12:31:29"
"735257000014        ";"735257000014";"";"1.1.11.1";"3";"1";"dgari anis 140g";"";"2017-08-06 20:58:16";"2018-01-10 18:16:09";"2015-06-15 23:44:44";"C";"2018-01-10 18:16:09"
"735257000021        ";"735257000021";"";"1.1.11.1";"2";"1507";"dgari chocolate";"";"2017-08-06 20:58:16";"2018-03-18 13:44:34";"2013-12-09 14:53:18";"C";"2018-03-18 13:44:34"
"735257000038        ";"735257000038";"";"1.1.11.1";"2";"1507";"dgari durasno";"";"2017-11-04 14:36:25";"2018-03-19 17:22:45";"2013-12-09 14:50:51";"C";"2018-03-19 17:22:45"
"735257000052        ";"735257000052";"";"1.1.11.1";"1";"1";"D´gary fresa";"";"2018-03-11 15:01:26";"2018-04-04 21:25:06";"2012-10-15 20:49:44";"C";"2018-04-04 21:25:06"
"735257000069        ";"735257000069";"";"1.1.11.1";"2";"1507";"dgari fresa leche 140g";"";"2017-12-10 15:24:44";"2018-03-09 10:22:33";"2014-01-05 21:21:01";"C";"2018-03-09 10:22:33"
"735257000076        ";"735257000076";"";"1.1.11.1";"1";"1";"gary de grosella";"";"2018-03-11 15:01:26";"2018-04-04 21:25:06";"2015-02-10 22:55:00";"C";"2018-04-04 21:25:06"
"735257000090        ";"735257000090";"";"1.1.11.1";"2";"1507";"dgari jerez";"";"2017-11-04 14:36:25";"2018-03-09 10:22:33";"2013-12-09 14:47:42";"C";"2018-03-09 10:22:33"
"735257000106        ";"735257000106";"";"1.1.11.1";"1";"1";"Gelatina limon gari 140g";"";"2017-11-04 14:36:25";"2018-03-17 13:58:47";"2012-09-29 22:41:19";"C";"2018-03-17 13:58:47"
"735257000120        ";"735257000120";"";"1.1.11.1";"2";"1507";"dgari mango";"";"2017-06-20 12:09:41";"2018-03-23 17:19:45";"2013-12-09 14:46:28";"C";"2018-03-23 17:19:45"
"735257000168        ";"735257000168";"";"1.1.11.1";"1";"1";"D gari naranja";"";"2017-07-20 23:52:39";"2018-02-21 14:29:44";"2012-09-21 19:48:04";"C";"2018-02-21 14:29:44"
"735257000175        ";"735257000175";"";"1.1.11.1";"1";"1";"DGARY NUEZ";"";"2017-04-20 09:40:24";"2018-02-19 12:48:38";"2012-11-09 19:55:24";"C";"2018-02-19 12:48:38"
"735257000199        ";"735257000199";"";"1.1.11.1";"4";"1";"Dgari pistache";"";"2017-08-06 20:58:16";"2018-03-09 10:22:33";"2014-08-28 23:53:25";"C";"2018-03-09 10:22:33"
"735257000229        ";"735257000229";"";"1.1.11.1";"1";"1";"gelatina DGARI UVA";"";"2017-11-04 14:36:25";"2018-03-15 09:46:16";"2013-03-17 21:18:58";"C";"2018-03-15 09:46:16"
"735257000236        ";"735257000236";"";"1.1.11.1";"2";"1507";"dgari vainilla leche 140g";"";"2018-03-19 21:23:19";"2018-03-10 18:43:55";"2014-01-05 21:24:29";"C";"2018-03-19 21:42:19"
"735257005019        ";"735257005019";"";"1.1.11.3";"1";"1";"D gary flan vainilla 140g";"";"2016-12-12 14:29:32";"2018-02-14 09:17:34";"2012-10-01 20:54:09";"C";"2018-02-14 09:17:34"
"738545010016        ";"738545010016";"";"1.1.6.4";"8";"818";"Salsa Picante Clasica La Botanera 1030g";"";"2018-03-04 14:01:24";"2018-03-16 13:46:22";"2012-05-25 10:30:03";"C";"2018-03-16 13:46:22"
"738545010481        ";"738545010481";"";"1.1.6.4";"8";"818";"SALSA BOTANERA 370g";"";"2018-03-04 14:01:24";"2018-04-08 19:50:05";"2012-05-25 10:30:03";"C";"2018-04-08 19:50:05"
"744607588805        ";"744607588805";"";"1.10.16";"10";"1214";"New Mix red lata 350ml";"";"2018-03-23 14:46:59";"2018-04-06 19:31:24";"2012-05-25 10:30:03";"C";"2018-04-06 19:31:24"
"744607696012        ";"744607696012";"";"1.10.16";"9";"1215";"Skyy Blue Citrus 275ml";"";"2018-03-24 17:53:39";"2018-04-07 15:48:28";"2012-05-25 10:30:03";"C";"2018-04-07 15:48:28"
"744607840804        ";"744607840804";"";"1.10.16";"10";"1214";"New Mix Squirt lata 350ml";"";"2018-04-08 20:42:45";"2018-04-08 21:53:46";"2012-05-25 10:30:03";"C";"2018-04-08 21:53:46"
"744831152452        ";"744831152452";"";"1.999";"1";"1";"Veladora CAFETERO";"";"2017-10-12 14:50:18";"2018-04-05 11:52:06";"2012-09-28 21:12:37";"C";"2018-04-05 11:52:06"
"744886288823        ";"744886288823";"";"1.1.18.14";"2";"917";"jarritos  limon 600";"";"2018-03-24 15:51:10";"2018-04-08 16:47:37";"2012-10-10 16:42:31";"C";"2018-04-08 16:47:37"
"744886298822        ";"744886298822";"";"1.1.18.14";"9";"917";"Jarritos Mandarina 600ml";"";"2018-03-29 15:19:04";"2018-04-08 15:22:33";"2012-09-29 15:13:33";"C";"2018-04-08 15:22:33"
"744886308828        ";"744886308828";"";"1.1.18.14";"2";"917";"jarritos  piña 600ml";"";"2018-03-29 15:19:04";"2018-04-07 17:47:16";"2012-10-22 10:42:16";"C";"2018-04-07 17:47:16"
"744886318827        ";"744886318827";"";"1.1.18.14";"2";"917";"jarritos  tutifruti 600ml";"";"2018-03-29 15:19:04";"2018-04-02 16:14:25";"2012-10-18 19:21:40";"C";"2018-04-02 16:14:25"
"744886328826        ";"744886328826";"";"1.1.18.14";"2";"917";"jarritos tamarindo 600ml";"";"2018-03-29 15:19:04";"2018-04-01 19:07:24";"2012-10-03 17:29:32";"C";"2018-04-01 19:07:24"
"744886345052        ";"744886345052";"";"1.1.18.14";"2";"917";"Jarritos toronja 2L";"";"2018-04-06 12:49:10";"2018-04-06 12:47:44";"2012-10-01 21:26:49";"C";"2018-04-06 13:01:36"
"744886348824        ";"744886348824";"";"1.1.18.14";"2";"1";"Jarritos Toronja 600ml";"";"2018-03-29 15:19:04";"2018-04-08 16:15:35";"2012-10-02 17:09:01";"C";"2018-04-08 16:15:35"
"744886365050        ";"744886365050";"";"1.1.18.14";"9";"917";"Jarritos Tamarindo 2L";"";"2018-04-02 13:08:51";"2018-04-06 13:18:53";"2012-09-18 18:38:20";"C";"2018-04-06 13:18:53"
"744886375059        ";"744886375059";"";"1.1.18.14";"1";"1";"jarritos mandarina 2L";"";"2018-03-29 15:19:04";"2018-04-08 20:37:06";"2012-09-18 22:45:45";"C";"2018-04-08 20:37:06"
"744886385058        ";"744886385058";"";"1.1.18.14";"9";"917";"Jarritos Piña 2L";"";"2018-03-27 14:30:36";"2018-04-08 20:38:45";"2012-09-18 15:16:06";"C";"2018-04-08 20:38:45"
"744886395057        ";"744886395057";"";"1.1.18.14";"1";"1";"jarritos limon 2 litros";"";"2018-04-04 12:48:47";"2018-04-08 18:35:29";"2012-09-20 21:30:01";"C";"2018-04-08 18:35:29"
"744886405053        ";"744886405053";"";"1.1.18.14";"2";"917";"Jarritos tutifruti 2L";"";"2018-04-06 12:49:10";"2018-04-08 20:54:25";"2012-09-18 18:59:32";"C";"2018-04-08 20:54:25"
"745404102270        ";"745404102270";"";"1.999";"1";"1";"balon chutazo";"";"2018-03-27 11:40:55";"2018-04-07 20:30:19";"2012-09-24 21:00:56";"C";"2018-04-07 20:30:19"
"75000011            ";"75000011";"";"1.1.20.18";"13";"871";"Nesquik Chocolate Liquido 240ml";"";"2018-03-20 14:54:17";"2018-04-02 13:31:38";"2012-05-25 10:30:03";"C";"2018-04-02 13:31:38"
"75000608            ";"75000608";"";"1.1.26.3";"8";"70";"Cloralex 500ml";"";"2018-03-06 20:11:52";"2018-04-06 19:45:06";"2012-05-25 10:30:03";"C";"2018-04-06 19:45:06"
"75000615            ";"75000615";"";"1.1.26.3";"8";"70";"Cloralex 1L";"";"2018-03-06 20:11:52";"2018-04-02 17:57:52";"2012-05-25 10:30:03";"C";"2018-04-02 17:57:52"
"75001162            ";"75001162";"";"1.1.26.7";"8";"258";"Fabuloso Fresca Lavanda 500ml";"";"2018-02-05 15:02:03";"2018-04-03 10:14:11";"2012-05-25 10:30:03";"C";"2018-04-03 10:14:11"
"75001186            ";"75001186";"";"1.1.26.7";"8";"258";"Fabuloso Mar Fresco 500ml";"";"2018-02-05 15:02:03";"2018-04-01 10:02:20";"2012-05-25 10:30:03";"C";"2018-04-01 10:02:20"
"75001322            ";"75001322";"";"1.1.16.1";"7";"235";"Marlboro rojo FlipTop 20pz";"";"2018-04-07 12:23:36";"2018-04-08 17:58:31";"2012-05-25 10:30:03";"C";"2018-04-08 17:58:31"
"75001339            ";"75001339";"";"1.1.16.1";"7";"235";"Marlboro Rojo 14s Flip-Top Box";"";"2018-04-02 14:54:00";"2018-04-08 15:28:31";"2012-05-25 10:30:03";"C";"2018-04-08 15:28:31"
"75001476            ";"75001476";"";"1.1.16.1";"7";"233";"Delicados ovalados s/filtro18pz";"";"2018-04-07 12:23:36";"2018-04-08 18:23:32";"2012-05-25 10:30:03";"C";"2018-04-08 18:23:32"
"75001766            ";"75001766";"";"1.1.18.2";"1";"1";"Boing fresa 250ml";"";"2018-03-21 12:50:59";"2018-04-08 15:36:28";"2012-09-22 21:02:03";"C";"2018-04-08 15:36:28"
"75001797            ";"75001797";"";"1.1.18.2";"1";"1";"Boing Manzana 250ml";"";"2017-12-31 13:16:40";"2018-01-30 14:06:08";"2012-09-19 16:57:34";"C";"2018-01-30 14:06:08"
"75001803            ";"75001803";"";"1.1.18.2";"1";"1";"BOING Naranja 250ML";"";"2017-03-08 20:27:39";"2018-03-08 12:07:34";"2012-09-21 12:08:01";"C";"2018-03-08 12:07:34"
"75002244            ";"75002244";"";"1.1.1.7";"4";"151";"Napolitano Marinela 70g";"";"2018-03-24 11:40:48";"2018-03-30 19:19:12";"2012-05-25 10:30:03";"C";"2018-03-30 19:19:12"
"75002275            ";"75002275";"";"1.1.1.5";"4";"151";"Choco Roles Marinela 67g";"";"2018-04-07 13:49:10";"2018-04-08 21:08:50";"2012-05-25 10:30:03";"C";"2018-04-08 21:08:50"
"75002343            ";"75002343";"";"1.1.25";"8";"318";"Aceite Vegetal 1-2-3 1lt";"";"2018-04-01 15:27:27";"2018-04-07 15:28:35";"2012-05-25 10:30:03";"C";"2018-04-07 15:28:35"
"75003166            ";"75003166";"";"1.1.18.2";"2";"1502";"Boing fresa 1/2";"";"2018-03-23 14:46:59";"2018-04-08 11:11:12";"2012-10-13 22:01:00";"C";"2018-04-08 11:11:12"
"7500326103322       ";"7500326103322";"";"1.999";"1";"1";"sangria 1L";"";"2018-04-04 12:50:32";"2018-04-06 18:32:03";"2012-12-15 21:01:27";"C";"2018-04-06 18:32:03"
"7500326103346       ";"7500326103346";"";"1.999";"1";"1";"Sangria 2.6 litros";"";"2018-04-04 12:50:32";"2018-04-08 11:43:29";"2012-09-23 16:39:09";"C";"2018-04-08 11:43:29"
"7500326103360       ";"7500326103360";"";"1.1.18.14";"2";"1";"sangria 600ml";"";"2018-03-21 16:15:23";"2018-04-08 16:06:00";"2012-12-03 20:50:27";"C";"2018-04-08 16:06:00"
"75003371            ";"75003371";"";"1.9.1.5";"11";"1013";"GERBER DURAZNOS 113g";"";"2017-10-07 14:58:26";"2018-02-13 10:06:43";"2012-05-25 10:30:03";"C";"2018-02-13 10:06:43"
"75003401            ";"75003401";"";"1.9.1.5";"11";"1013";"GERBER PERAS 113g";"";"2018-02-23 16:57:49";"2018-04-01 10:58:37";"2012-05-25 10:30:03";"C";"2018-04-01 10:58:37"
"75003425            ";"75003425";"";"1.9.1.5";"11";"1013";"Gerber Ciruela Pasa 2E 113g";"";"2017-11-26 15:14:37";"2018-03-26 14:59:13";"2012-05-25 10:30:03";"C";"2018-03-26 14:59:13"
"75003456            ";"75003456";"";"1.9.1.5";"11";"1013";"GERBER FRUTAS TROPICALES 113g";"";"2018-02-23 16:57:49";"2018-04-08 13:36:38";"2012-05-25 10:30:03";"C";"2018-04-08 13:36:38"
"75003463            ";"75003463";"";"1.9.1.5";"11";"1013";"GERBER FRUTAS MIXTAS 113g";"";"2018-02-23 16:57:49";"2018-04-08 09:38:08";"2012-05-25 10:30:03";"C";"2018-04-08 09:38:08"
"75003487            ";"75003487";"";"1.9.1.2";"11";"1013";"GERBER MANGOS 113g";"";"2017-07-20 18:35:36";"2018-03-08 11:02:12";"2012-05-25 10:30:03";"C";"2018-03-08 11:02:12"
